subject activity tbodyacc.mean...x tbodyacc.mean...y tbodyacc.mean...z tgravityacc.mean...x tgravityacc.mean...y tgravityacc.mean...z tbodyaccjerk.mean...x tbodyaccjerk.mean...y tbodyaccjerk.mean...z tbodygyro.mean...x tbodygyro.mean...y tbodygyro.mean...z tbodygyrojerk.mean...x tbodygyrojerk.mean...y tbodygyrojerk.mean...z tbodyaccmag.mean.. tgravityaccmag.mean.. tbodyaccjerkmag.mean.. tbodygyromag.mean.. tbodygyrojerkmag.mean.. fbodyacc.mean...x fbodyacc.mean...y fbodyacc.mean...z fbodyacc.meanfreq...x fbodyacc.meanfreq...y fbodyacc.meanfreq...z fbodyaccjerk.mean...x fbodyaccjerk.mean...y fbodyaccjerk.mean...z fbodyaccjerk.meanfreq...x fbodyaccjerk.meanfreq...y fbodyaccjerk.meanfreq...z fbodygyro.mean...x fbodygyro.mean...y fbodygyro.mean...z fbodygyro.meanfreq...x fbodygyro.meanfreq...y fbodygyro.meanfreq...z fbodyaccmag.mean.. fbodyaccmag.meanfreq.. fbodybodyaccjerkmag.mean.. fbodybodyaccjerkmag.meanfreq.. fbodybodygyromag.mean.. fbodybodygyromag.meanfreq.. fbodybodygyrojerkmag.mean.. fbodybodygyrojerkmag.meanfreq.. angle.tbodyaccmean.gravity. angle.tbodyaccjerkmean..gravitymean. angle.tbodygyromean.gravitymean. angle.tbodygyrojerkmean.gravitymean. angle.x.gravitymean. angle.y.gravitymean. angle.z.gravitymean. tbodyacc.std...x tbodyacc.std...y tbodyacc.std...z tgravityacc.std...x tgravityacc.std...y tgravityacc.std...z tbodyaccjerk.std...x tbodyaccjerk.std...y tbodyaccjerk.std...z tbodygyro.std...x tbodygyro.std...y tbodygyro.std...z tbodygyrojerk.std...x tbodygyrojerk.std...y tbodygyrojerk.std...z tbodyaccmag.std.. tgravityaccmag.std.. tbodyaccjerkmag.std.. tbodygyromag.std.. tbodygyrojerkmag.std.. fbodyacc.std...x fbodyacc.std...y fbodyacc.std...z fbodyaccjerk.std...x fbodyaccjerk.std...y fbodyaccjerk.std...z fbodygyro.std...x fbodygyro.std...y fbodygyro.std...z fbodyaccmag.std.. fbodybodyaccjerkmag.std.. fbodybodygyromag.std.. fbodybodygyrojerkmag.std..
25 LAYING 0.25079182861369864 -0.018894366367123286 -0.10042883026027398 -0.461102531369863 0.6206589199178082 0.5263538183150686 0.08790716876712329 0.028461931152465758 -0.030717943531506847 0.003727234595890407 -0.0716401726150685 0.13971867146575342 -0.10164699934246577 -0.042671887028082195 -0.059692214720547955 -0.5604777760958904 -0.5604777760958904 -0.962161355890411 -0.8096885453424658 -0.9697832624657535 -0.9291473712328767 -0.7849458190958905 -0.8161979535616439 -0.40335950516164387 -0.08000939837753425 -0.031556225520547945 -0.9728590857534247 -0.9468020035616438 -0.962632674520548 -0.04161131965753424 -0.2798136458849315 -0.10925358672013699 -0.8905175393150685 -0.9462596393150685 -0.9245368605479453 -0.2050037161068493 -0.26288852846575345 -0.1398612137671233 -0.7744819436164384 -0.24157505639397261 -0.9600831473972603 0.20049394042465754 -0.9101269935616438 -0.33484956494931506 -0.9682516089041096 0.0859903395931507 0.06830847384246576 0.2032599658630137 -0.06375316589863014 0.026301276941095887 0.5860500497260274 -0.45295932527397265 -0.41650220910958907 -0.9091164741095891 -0.6917706805616438 -0.7172620040136987 -0.8295549478082193 -0.6435783614246575 -0.6101611662876713 -0.9733234123287672 -0.9456871697260274 -0.9678355263013699 -0.8897696397260274 -0.9366308032876712 -0.91092799 -0.9573811450684931 -0.9715643230136987 -0.974242254520548 -0.6492547679452055 -0.6492547679452055 -0.9619316053424658 -0.8560173697260274 -0.9683095226027397 -0.9025477124657535 -0.6723842556986301 -0.6941003680123288 -0.9764239846575342 -0.9484142935616439 -0.9718853701369864 -0.8913080690410959 -0.9322933347945206 -0.9154675042465754 -0.6513532416438357 -0.9636012128767123 -0.8506613406849316 -0.9704579475342466
25 SITTING 0.2785414824615385 -0.014769680803076925 -0.10916044047692308 0.8656860781538462 0.20828714226153847 0.16714095638507692 0.07520870099123078 0.004854158932307694 0.0021076083586153856 -0.03520520912307693 -0.07480027146153848 0.08527838927692309 -0.09548013796923079 -0.039165142390769236 -0.049559564323076934 -0.9704093370769231 -0.9704093370769231 -0.9895451424615386 -0.9665687186153846 -0.99286465 -0.9914054981538463 -0.9591172593846155 -0.9747761312307692 -0.03163983452153846 0.12530672330153847 0.1081785464656923 -0.9924788461538462 -0.982957002923077 -0.9863263964615385 0.17665627683076923 -0.040813018866461534 0.058716621923076924 -0.9880025524615386 -0.9838278010769231 -0.9758058901538461 0.13619221921076924 -0.3004833082769231 0.03686907948846154 -0.9670179926153847 0.1946582043692308 -0.9879418255384615 0.3004398784923077 -0.9793509136923078 -0.09114414897538461 -0.9917817016923077 0.2533702408153846 0.007954624109230772 -0.007330655238461547 0.04269118728307692 -0.05046201137353848 -0.7016920206153846 -0.06456645812307693 -0.09849753638461539 -0.9918928286153847 -0.9474576170615385 -0.9651395521538462 -0.9888799806153846 -0.963415016923077 -0.9694599824615385 -0.9922786216923077 -0.9828709916923077 -0.9884331533846155 -0.9899075841538463 -0.981193501846154 -0.9726375586153847 -0.992304653846154 -0.9913157676923078 -0.9914913878461539 -0.9600034144615385 -0.9600034144615385 -0.988311804923077 -0.9706391256923077 -0.9917664030769231 -0.9921242793846154 -0.9448429932307693 -0.9620906146153847 -0.9927501098461539 -0.9840680253846155 -0.9891561055384616 -0.9905500030769231 -0.9798288832307692 -0.9741728706153847 -0.9619972683076924 -0.9876188010769231 -0.9703218972307692 -0.9920195595384617
25 STANDING 0.27801370162162165 -0.016356973027432435 -0.1073529575945946 0.9297947331081081 -0.15931678648648648 0.20118210648648652 0.07523372956756758 0.006632139767297298 -0.006228087914337838 -0.02479467509594595 -0.06988768533783785 0.08526854382432433 -0.10047369775675677 -0.04182946321486487 -0.055697905554054065 -0.9726635921621622 -0.9726635921621622 -0.9846470712162163 -0.9670774428378379 -0.9850919912162163 -0.9900932028378379 -0.95984618905405406 -0.9740512312162163 0.03435282285 9.27703500000002e-4 0.195387683037973 -0.988404654864865 -0.972554452972973 -0.9848322512162163 0.18639551103243243 -0.1081663888587838 0.08680788901756757 -0.9680785252702703 -0.9783998852702703 -0.9704568625675676 -0.18580265036216218 -0.22493399724864865 -0.06993447128648649 -0.9723553932432433 0.1539598745510811 -0.9822941708108108 0.3084475003148649 -0.9689724995945946 -0.16938348227864866 -0.9840178302702702 0.08116061814864865 -0.006093154558108107 0.012727048659459464 0.005183333067567571 0.025998462405405418 -0.7452562632432432 0.1925848616216216 -0.12020538236621622 -0.9919701267567569 -0.954569225945946 -0.9646426881081082 -0.9931482677027028 -0.9806429706756757 -0.9677925786486486 -0.9883126583783785 -0.9722724105405406 -0.9870626851351352 -0.9713574212162163 -0.9767576210810811 -0.9718141391891892 -0.9779096939189189 -0.9872421400000001 -0.9807222944594595 -0.9680756293243243 -0.9680756293243243 -0.982637080945946 -0.9598842743243243 -0.9832308095945946 -0.9928517432432433 -0.95417933 -0.9621237397297298 -0.9893398908108109 -0.9740295035135136 -0.9878980483783785 -0.97266417 -0.9759606660810811 -0.9749820881081082 -0.9702036604054054 -0.982083315 -0.9610903968918919 -0.983098935945946
25 WALKING 0.2789927590540541 -0.018647762471621625 -0.1087376362972973 0.9374831144594594 -0.12731587074324324 0.18841627348648649 0.0721720712281081 0.003511152014189191 -0.0033509868067567584 -0.015630537806756755 -0.08207680653472973 0.0867868736891892 -0.10237726932162163 -0.03989865180648649 -0.05126962242256757 -0.40528943 -0.40528943 -0.5382914245945947 -0.39436240135135137 -0.678466069054054 -0.609038908918919 -0.2518802710945946 -0.5335632205405405 -0.3476417426756757 -0.16329842720675675 -0.1444873901756757 -0.6255953768918919 -0.43445519972972974 -0.6592863928378379 -0.22350051048108108 -0.5461387857702703 -0.46329194648648653 -0.4119097195945946 -0.6787503501351352 -0.561322950945946 -0.33368863190405407 -0.32709955903635135 -0.1969731682364865 -0.5660600231081081 0.052649310448243246 -0.5645913421621622 0.13533884234594595 -0.5627332527027027 -0.15151380149324326 -0.7703008955405406 -0.0036339745294594592 -0.03136011895635136 0.09713891518243242 0.034640032472972974 0.02699112460810811 -0.7785106256756757 0.17091429581081083 -0.11124424991891892 -0.5960074435135135 -0.16185241158108107 -0.4371334032432433 -0.9794992632432433 -0.9650934410810811 -0.9449957312162163 -0.6076209316216217 -0.3826197185135135 -0.6756014036486487 -0.4011587537837838 -0.6040320974324325 -0.5627752454054055 -0.5079570940540541 -0.7996353841891892 -0.6595761631081082 -0.5656014660810811 -0.5656014660810811 -0.5428700625675675 -0.4898093860810811 -0.7570325448648649 -0.5914499564864865 -0.1703138040391892 -0.4306245871621622 -0.6241457245945946 -0.36776009837837836 -0.6904133860810812 -0.4066781081081081 -0.567201282027027 -0.6035442094594595 -0.6329274755405406 -0.5190042497297298 -0.5292622433783783 -0.7573857802702703
25 WALKING_DOWNSTAIRS 0.29132966620689654 -0.021017052298793106 -0.10719237696551724 0.9296275322413794 -0.0724270175862069 0.21879595837931035 0.11065692939655172 -0.019541662693103447 -0.011334879167241383 0.0029911285655172372 -0.10111507636689655 0.09807502493103448 -0.12795244539965517 -0.0415203345874138 -0.06420781223810346 -0.22010859462068966 -0.22010859462068966 -0.5004833313793103 -0.21608256560172415 -0.6647136251724138 -0.3722451929310345 -0.19638105374137932 -0.5560970891379311 -0.5546326653448276 -0.17341405726206896 -0.15200826886206897 -0.5257894506896552 -0.4156996437931035 -0.6868439593103448 -0.41973250810344825 -0.5449023325862069 -0.42379800606896556 -0.21779972393103447 -0.6329163522413793 -0.4103114475862069 -0.2698503882465517 -0.47476937655172413 -0.19197377494827586 -0.2881547875172414 -0.17216563837931034 -0.47164211155172414 -2.596381093103489e-4 -0.4857635820689655 -0.15958877095172413 -0.6870342812068966 -0.10127880266724137 -0.07107757962068965 -0.08540189924137932 0.019177076465517244 0.050637295862068984 -0.779900815862069 0.13351078689655171 -0.1335069441724138 -0.2537569342586207 -0.14054060387068967 -0.4579723818965517 -0.9644700667241379 -0.9378160110344828 -0.9261916963793104 -0.5019683879310345 -0.37166152241379313 -0.7114946955172414 -0.28882475458620693 -0.5233779146551725 -0.4437804544827586 -0.4301343875862069 -0.810444542413793 -0.5994819979310345 -0.2594652499137931 -0.2594652499137931 -0.4829769298275862 -0.38216092137931035 -0.6796059513793103 -0.21302887433103448 -0.16684237558793102 -0.44946544172413794 -0.5221533410344827 -0.3657198304482759 -0.7349900641379311 -0.3162521077413793 -0.470641125 -0.506738306724138 -0.3594370801034483 -0.5022247681034483 -0.42370732970689656 -0.6930324091379311
25 WALKING_UPSTAIRS 0.27799541138461537 -0.026986352426461545 -0.1262104402923077 0.9276932395384615 -0.21764128246153847 0.10823098668461538 0.07400414357076923 0.009255140415538465 -0.011690681349846157 0.055612192330769236 -0.10943765810461539 0.09962273855276924 -0.12648116106153848 -0.028145299836923078 -0.05404522171538462 -0.3057721990769231 -0.3057721990769231 -0.6791608435384616 -0.31863469980000003 -0.7771060266153846 -0.5216498387692308 -0.3801508053846154 -0.5429318280000001 -0.5933674330307692 -0.3795184550615385 -0.46351198413846156 -0.6682081564615385 -0.640849424923077 -0.7932669712307693 -0.41029410965384616 -0.6019714153846154 -0.6123892275384616 -0.47614499884615386 -0.6185799133846154 -0.5751697156923077 -0.3800373336153846 -0.5491032387692308 -0.25497124446153846 -0.5279075615384615 -0.2732615790769231 -0.6547951106153846 0.027897184369692306 -0.5671534698461539 -0.41453199252307693 -0.822403906 -0.051161727327076925 0.013704752969230771 0.02615195104615383 -0.20147943830769233 0.056269867261538466 -0.7501224166153847 0.233730368 -0.054554241787692304 -0.45977564615384614 -0.2230868087692308 -0.2965239750769231 -0.9508784503076924 -0.9317582727692307 -0.8827223990769231 -0.6636427463076924 -0.6271312356923078 -0.8124583723076924 -0.4890117947846154 -0.4336733838461539 -0.564195608923077 -0.6938549023076923 -0.8396991430769231 -0.746268282923077 -0.4800066498461539 -0.4800066498461539 -0.6745130598461538 -0.38775411615846156 -0.8248833027692308 -0.4379757869230769 -0.19998842858461538 -0.23729674129230768 -0.6902136258461539 -0.6380860101538461 -0.8305266366153846 -0.5001198314769231 -0.34936268753846156 -0.6011126121538461 -0.5361202932307693 -0.7034336926153847 -0.3866129928769231 -0.8410610121538462
26 LAYING 0.2716458645407895 -0.01918957280263158 -0.10500254028947369 -0.6213097152631579 0.8030150115789474 0.6145234059210527 0.08665025292105265 0.01244200335131579 -0.006147550986631579 -0.017065623952631583 -0.09032292288157896 0.15243634432894737 -0.10036864086842107 -0.03966827203947369 -0.07115333557894737 -0.9767850423684211 -0.9767850423684211 -0.9899706042105264 -0.9518635947368421 -0.99219798 -0.9732622892105264 -0.9836640343421053 -0.9849231235526317 -0.21023799264605264 0.27437831509210525 0.37461394098684214 -0.9892240439473685 -0.9871150807894737 -0.9873082522368422 0.13709042531578947 0.1270443022631579 0.14882098383973685 -0.9883863248684212 -0.9831279993421054 -0.9701712196052632 0.15304981018026315 -0.06654772474868421 0.2061930138393421 -0.9692691140789474 0.27726827890789474 -0.9891381844736843 0.350704034325 -0.9743051796052632 0.1117405791463158 -0.9904309140789475 0.2399354775631579 -4.196279763158119e-5 0.026490110250000004 -0.010655001105263158 -7.914682105263333e-5 0.6957435171052632 -0.5574770872368421 -0.4385771447368421 -0.9694454452631579 -0.9832313518421053 -0.9845000131578948 -0.9444724885526317 -0.987887995263158 -0.9840817089473685 -0.9893158248684211 -0.987182887763158 -0.9890646289473685 -0.990328197763158 -0.9793256788157895 -0.9693022377631579 -0.9926651548684211 -0.9890633419736843 -0.9937598418421054 -0.9643551903947369 -0.9643551903947369 -0.9891019494736842 -0.9656768219736843 -0.9899173544736842 -0.9679718914473685 -0.9833170839473685 -0.9848544878947368 -0.9904101069736843 -0.9882386485526315 -0.9893704907894737 -0.9909701196052633 -0.9774918434210527 -0.9717890467105265 -0.9665766317105263 -0.9879014632894737 -0.9661392186842106 -0.9896280122368422
26 SITTING 0.2582435301666667 -0.007133645413589745 -0.09744486923333333 0.7829556117948718 0.22310556202564102 0.31438762743589743 0.07644432263333335 0.006922389589615384 -0.007802379813205127 -0.03702174496282052 -0.0840648503320513 0.07111094716666667 -0.09598481700000001 -0.04030702056666667 -0.0487627204433077 -0.9530799941025642 -0.9530799941025642 -0.9908984357692308 -0.95405294589743594 -0.9944664462820514 -0.9825795460256411 -0.9542994106410256 -0.9675191493589744 -0.14901757589358974 0.11283023967948717 0.07453137331742309 -0.9920254274358975 -0.9858628864102564 -0.987989982948718 0.17657695075641028 0.04663901685897436 0.054878445607307695 -0.9901448823076924 -0.9817407933333334 -0.9704236937179488 0.1067393017551282 -0.38419769075641025 0.03451114503076923 -0.9524110437179487 0.0890797482948718 -0.9894819428205128 0.33678674021794874 -0.97646387 -0.18566608506410257 -0.9939854475641027 0.3005293636153846 -2.688527602564097e-4 0.033411346541794874 -0.0014305561028205098 -0.05064271978589743 -0.564801133448718 -0.07793024254487181 -0.20741964651282052 -0.979768987948718 -0.9407989655128205 -0.9500044141025642 -0.9650829256410257 -0.9492867008076924 -0.9445808638461539 -0.9922583952564104 -0.9862152156410257 -0.9900087105128206 -0.9910277005128205 -0.9734448138461539 -0.9664413380769231 -0.9958825120512821 -0.9931398338461539 -0.991929788974359 -0.9336027834102565 -0.9336027834102565 -0.9899861116666667 -0.9647420223076923 -0.9940332070512822 -0.9787551767948719 -0.9377835389743591 -0.9447813402564103 -0.9932998605128206 -0.9877545887179487 -0.9906931143589744 -0.9913184364102565 -0.9694881889743591 -0.968266666923077 -0.9345876991410257 -0.9895212728205128 -0.9636506523076924 -0.9942097697435899
26 STANDING 0.2811270354054054 -0.016660830665270274 -0.11023779641621621 0.9654608916216216 -0.14031542182432433 0.08841426822972974 0.07535782079729732 0.008173222640405407 -0.002194977828243243 -0.02453458379594595 -0.07313857626351353 0.07767067813513515 -0.10035599710810812 -0.040901199297297304 -0.053254194828378384 -0.9685116943243244 -0.9685116943243244 -0.9869852136486487 -0.9686739555405406 -0.9885448252702703 -0.9919933722972973 -0.9584023178378379 -0.9732151552702702 0.09101912694324325 0.002161848689189191 0.14551175667702704 -0.9905869821621622 -0.9762670586486487 -0.9845639212162163 0.26765989870405404 -0.08545854220743243 0.04929579749027027 -0.9693642685135135 -0.9838859102702703 -0.9744593237837839 -0.1664150012368919 -0.11865960929391892 -0.012085913522972974 -0.9706052504054055 0.06637481878513514 -0.9828768894594595 0.22166847639324325 -0.9723331086486486 -0.14460501392162164 -0.9857622555405406 0.10451677761756757 -0.005214899509594593 0.02723842169054054 0.025671963445405406 0.011571791202702698 -0.8531507671621622 0.17963974378378378 -0.03984289296067568 -0.9930693687837838 -0.9494661554054055 -0.9629884013513513 -0.9926787821621622 -0.9669864337837838 -0.9642284706756757 -0.990498355 -0.9759354854054054 -0.9866934486486487 -0.9737851112162162 -0.9824081427027027 -0.9748913606756757 -0.9784724093243243 -0.9897669898648649 -0.9859925032432433 -0.9626972991891892 -0.9626972991891892 -0.982626252972973 -0.9626535855405406 -0.9842537924324325 -0.9937024083783784 -0.9478296774324324 -0.9600277955405406 -0.9912756620270271 -0.9773549494594596 -0.9874280862162162 -0.9753216456756757 -0.9817408731081082 -0.977351005 -0.9639092993243243 -0.9811293127027028 -0.9629676058108109 -0.9833139960810812
26 WALKING 0.2792644437288136 -0.015425958694915257 -0.10892701147457627 0.9606477545762712 -0.13392218508474577 0.10873869950847458 0.06523037407288136 0.019671214437288136 -0.006183057843559321 -0.003340859388135597 -0.08415076515084746 0.08510692478305085 -0.09941145603898305 -0.045653828303389835 -0.04922405453559322 -0.22339917183050848 -0.22339917183050848 -0.29075802491525427 -0.39209202406779664 -0.5123988255932204 -0.321959549661017 -0.1467021565762712 -0.33953964559322036 -0.2992939099322034 -0.05396230264067797 0.24036434362711864 -0.36422676440677965 -0.2985319824745763 -0.3986731898305085 -0.2549355288898305 -0.4080948371186441 -0.2458890049322034 -0.3681129057627119 -0.5618277655932203 -0.31851681305084745 -0.08375960984745763 0.1326227887322034 -0.06310300406271187 -0.3798367427118644 0.17439809966101696 -0.29335834118644066 0.04236165876949152 -0.5519276130508475 0.22081166786440679 -0.619461036101695 0.19421546931864409 0.04678141198305085 -0.004730994610169497 -0.03250324794915254 -0.028131727372881353 -0.8492166577966103 0.17545059983050848 -0.054232685440677976 -0.340185527559322 -0.1363513916457627 -0.3334865025423729 -0.9800556510169491 -0.9690403142372881 -0.9662315616949153 -0.3284528813559322 -0.26186358933898307 -0.3974835161016949 -0.49288571135593223 -0.5757354477966102 -0.35454905949152543 -0.4174386361016949 -0.5870001108474576 -0.48554300152542373 -0.42184831389830507 -0.42184831389830507 -0.27935075423728817 -0.538329286101695 -0.6034686723728814 -0.3479979256101695 -0.18572583230508474 -0.38444532237288137 -0.3510659576271186 -0.271952157220339 -0.3965304183050848 -0.5329996094915255 -0.5879396045762713 -0.4262320905084746 -0.5371839671186441 -0.2689484654237288 -0.6094662166101695 -0.612930343220339
26 WALKING_DOWNSTAIRS 0.2792845828 -0.012625809667780001 -0.1064396194 0.9467972718000001 -0.07990037290000002 0.1539063202 0.111470787918 -0.007131601641999997 -0.01189114264 -0.01075220823600001 -0.10038220421680001 0.08222139960300001 -0.0992465275036 -0.037268109684999995 -0.05105874094 0.114379383742 0.114379383742 -0.1488562664 -0.23531462282 -0.4187798104 0.022800096142 -0.0062370000439999984 -0.2796400557 -0.5514383554000001 0.004440219299999996 0.1399744981 -0.201368098258 -0.16555237815600002 -0.3601146078 -0.5212878612 -0.4566796268 -0.3450157917 -0.12591815458 -0.44312621 -0.22138882542 -0.10932502666 0.042572962347999996 -0.013728930020000002 0.075101684668 -0.152993475556 -0.15317202912 -0.084571896612 -0.3345099466 0.005991081421580003 -0.4722007526 -0.004341008776380003 0.076784770398 -0.0461740932 0.0329273354 0.029925004000199987 -0.8435735374000001 0.1388694382 -0.08687621460000002 0.17395384962000002 -0.011629910112 -0.284807676 -0.9627219918000001 -0.9354258554 -0.9330817682 -0.128111641206 -0.08640490273602 -0.3793359516 -0.33131291446 -0.4734080504 -0.3320502392 -0.170842676616 -0.5471984382 -0.3589516378 0.14700167906 0.14700167906 -0.11130395631600001 -0.296158291686 -0.463140795 0.22678384386 -0.078283777824 -0.3466485178 -0.130825898392 -0.061537065488 -0.3967016908 -0.39819986350000003 -0.49750633880000006 -0.434482187 0.005749436614000002 -0.067941075972 -0.39299065312 -0.4894973794
26 WALKING_UPSTAIRS 0.27269139454545455 -0.028163379739818185 -0.12194346123636364 0.9420952570909091 -0.24616965618181819 -0.0019931057236363637 0.07556453185454545 0.0020917168489090897 -0.01170892754727273 -0.02479508256545455 -0.0657601804418182 0.07214589734909091 -0.09755901994545454 -0.03862440967054546 -0.059555839254545453 -0.14287449938181818 -0.14287449938181818 -0.4044638963636364 -0.34442704763636367 -0.6480998501818183 -0.24282075612727275 -0.18552831327272729 -0.4995027592727273 -0.38439385989090913 -0.23135895905454545 -0.18908858675818183 -0.30454055634545457 -0.419344696 -0.639741264909091 -0.22251391485272728 -0.4776766358181818 -0.3785219149818182 -0.42768657072727273 -0.6171125396363637 -0.3427039263636364 -0.06930171338909091 -0.09564170285272727 -0.21650072014545454 -0.16756638337272728 -0.017224038585818183 -0.2949704709090909 0.05715450198545455 -0.5560847781818182 -0.02551313003872727 -0.6735806627272728 -0.051255951183636364 0.0418995553890909 0.046614306036363636 -0.1382314709090909 -0.02351723048545455 -0.7750233445454546 0.2530347829090909 0.023178594889090912 -0.1690069524181818 -0.049172630276363635 -0.40459693654545453 -0.9620113921818182 -0.9378581578181818 -0.9296367976363636 -0.2908799658727273 -0.39977147381818184 -0.6779955854545455 -0.550274396 -0.6030971105454546 -0.3090880546 -0.5158294172727274 -0.725210290909091 -0.556390218 -0.15070710680000002 -0.15070710680000002 -0.33453134472727275 -0.5140324101818182 -0.6618296565454546 -0.1428438383818182 -0.04394730735818182 -0.40090225636363636 -0.342075432 -0.42005578127272725 -0.7157268938181819 -0.590812298 -0.5982366398181819 -0.3620521830909091 -0.2742262272727273 -0.3937153521818182 -0.569632 -0.6698462945454545
27 LAYING 0.27410249243243245 -0.017986761121621626 -0.10769973283783783 -0.5304346048648649 0.567879494054054 0.8453923802702703 0.07662685513243245 0.012649108885135136 -6.855492928378381e-4 -0.01954273287810811 -0.0957839566891892 0.1187383607837838 -0.10114769525675676 -0.03621861609027028 -0.0642797849864865 -0.9820916521621622 -0.9820916521621622 -0.9883727736486487 -0.9669175944594596 -0.9943550437837838 -0.980631846891892 -0.982915951891892 -0.987356589864865 -0.17371938782567567 0.2546365521216216 0.36007854241891896 -0.9866795725675676 -0.9852572772972974 -0.9880331290540542 0.09612560245648649 0.06299306600810811 0.14809291885945947 -0.9870285390540541 -0.9867958372972974 -0.9792020191891893 0.09111010996743243 -0.019569047540540535 0.25480484648378376 -0.9813890177027028 0.3686796812027027 -0.9880989025675676 0.40510485894594594 -0.9798906679729731 0.17431165437797297 -0.9935637786486488 0.3483214532054054 0.021642647378378375 -0.009473448004054053 -0.019023096483783787 -0.021543486581081087 0.6319862443243244 -0.3357220562162162 -0.6765155952702703 -0.9784551531081082 -0.9837360437837839 -0.9866369960810811 -0.9711838627027027 -0.9937017429729731 -0.9890563113513514 -0.9864718993243243 -0.9851594617567568 -0.9896851466216217 -0.9888372121621622 -0.9842874752702703 -0.9783749997297299 -0.9935037208108108 -0.9930258772972974 -0.9932967205405406 -0.9789201762162163 -0.9789201762162163 -0.9885867713513514 -0.9719157328378379 -0.9934843132432433 -0.9776157025675676 -0.984269087972973 -0.986582387972973 -0.9874774654054055 -0.9861160087837839 -0.9899011698648649 -0.989382328918919 -0.9830523185135136 -0.9800964381081082 -0.9802963390540541 -0.9881748595945946 -0.9718062367567568 -0.9935522993243244
27 SITTING 0.27394130257142857 -0.015526979928571431 -0.10552191258857144 0.8394647140000001 0.21294702137142857 0.27641743104285715 0.07790389635714287 0.004670724222000001 -0.006112854259571429 -0.03718308222857143 -0.07973456452142859 0.0833752812157143 -0.09516358080000001 -0.03964108092857144 -0.05038835562857144 -0.9794816688571429 -0.9794816688571429 -0.9894671782857143 -0.963565474 -0.9940347107142858 -0.9886821084285715 -0.9740578555714287 -0.974665817 -0.05851530039714286 0.14462579019885716 0.12163505907428572 -0.9908396074285715 -0.9852385837142857 -0.9870877211428573 0.19431882080428572 -0.010579495534285718 0.03477278444 -0.9872079047142858 -0.9841411191428572 -0.9768481342857143 0.02806360083385714 -0.15943906675285716 0.021816899474285712 -0.9747664667142858 0.20785562650857145 -0.9887732694285715 0.35792076985285715 -0.9794828208571429 -0.023077409342571433 -0.9923902642857144 0.2249750479057143 -3.214023918571412e-4 0.025638256107571415 0.02180281181 -0.05204813596428571 -0.6303092182857143 -0.0662284828 -0.17820666408571428 -0.9885801077142857 -0.9715791257142857 -0.9658587351428571 -0.982445738 -0.9825533365714286 -0.967268066 -0.9906580978571429 -0.9850974707142858 -0.9889040015714287 -0.9884924251428572 -0.9820674651428571 -0.9757133101428572 -0.9936403182857143 -0.9922264421428573 -0.9917667875714287 -0.9695266747142858 -0.9695266747142858 -0.9892005395714286 -0.9707821327142858 -0.9921128295714287 -0.9886591964285715 -0.9712660627142857 -0.9632206725714286 -0.9912922707142858 -0.986083114 -0.989282516857143 -0.9889846184285715 -0.9810376902857143 -0.9775955191428571 -0.9708852968571429 -0.9885316511428572 -0.9705282662857143 -0.9919677762857143
27 STANDING 0.279566921625 -0.016593236445000003 -0.107835818025 0.965351492 -0.188504847375 -0.005574168760826251 0.07496998082500002 0.012243331234987501 -0.0013795029942499997 -0.026731653905000007 -0.06750712007500001 0.07168414632375002 -0.09876050786250001 -0.041747175337500005 -0.05140391898500001 -0.972753287375 -0.972753287375 -0.9853476201250001 -0.9687029566250001 -0.989532103875 -0.9901218122500001 -0.961356141125 -0.97414624525 0.13780485515000002 0.06545831223625 0.09125639792625 -0.987771749375 -0.97586868 -0.9851113755 0.29614372759125 -0.032923098171250005 0.055479501535 -0.970149628875 -0.983731873 -0.9808624931250001 -0.24681962557625 -0.1390560867165 0.057630269988749996 -0.9731861823750001 0.17782530310375 -0.984151646 0.3290143599625 -0.975525565625 -0.16571391208 -0.9894184827500001 0.21289531030875 0.017212057180250002 0.03469933958 -0.03700329040125 0.001785109175 -0.8334225635 0.212369686125 0.025601368792625003 -0.9919515835000001 -0.955171419 -0.962408444875 -0.994012162875 -0.9796410522500001 -0.968169953625 -0.987628362 -0.9758297250000001 -0.987354788 -0.9699020075 -0.982498991125 -0.981281807 -0.9826424495 -0.990798007875 -0.9889703575000001 -0.9663601145 -0.9663601145 -0.9841590897500001 -0.965693334 -0.988819784 -0.9928758252500001 -0.954381606375 -0.9589247941250001 -0.9886068100000001 -0.977605582 -0.98820826225 -0.970221836375 -0.98185775725 -0.983105048875 -0.967529105125 -0.983022277625 -0.96540017025 -0.988579092
